CollisionID,CollisionKey,Borough,RoadType,VehicleSequenceNumber,VehicleTypeCode,VehicleTypeDescription,ContributingFactorCode,ContributingFactorDescription,OccurrencePrecinctCode,Collision_ at_Location,Address,CollisionVehicleCount,CollisionInjuredCount,CollisionKilledCount,Vehicles_or_MotoristsInvolved,PersonsInjured,PersonsKilled,MotoristsInjured,MotoristsKilled,PassengInjured,PassengKilled,CyclistsInjured,CyclistsKilled,PedestrInjured,PedestrKilled,Injury_or_Fatal,Bicycle
2024108001361,294635868,queens,I,2.0,SEDN,Passenger vehicle,03,Backing unsafely                                                                ,108,1.0,39 ST&&47 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001908,294635873,queens,I,1.0,SEDN,Passenger vehicle,07,Failure to yield right-of-way                                                   ,109,1.0,209 ST&&CROSS ISLAND PKWY,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001908,294635873,queens,I,2.0,SUBN,Sport utility / station wagon,07,Failure to yield right-of-way                                                   ,109,1.0,209 ST&&CROSS ISLAND PKWY,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001910,294635874,queens,I,1.0,SUBN,Sport utility / station wagon, , ,109,1.0,150 ST&&SANFORD AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001910,294635874,queens,I,2.0,,,13,Passing or lane usage improper                                                  ,109,1.0,150 ST&&SANFORD AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001691,294635875,queens,I,1.0,SEDN,Passenger vehicle, , ,114,2.0,21 ST&&23 AVE,3.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001691,294635875,queens,I,2.0,SEDN,Passenger vehicle, , ,114,2.0,21 ST&&23 AVE,3.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001691,294635875,queens,I,3.0,SEDN,Passenger vehicle,19,Unsafe speed                                                                    ,114,2.0,21 ST&&23 AVE,3.0,4.0,0.0,3.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001912,294637228,queens,I,1.0,SEDN,Passenger vehicle,29,Passing too closely                                                             ,109,1.0,32 AVE&&WHITESTONE EXPY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001912,294637228,queens,I,2.0,LCOM,Large com veh(6 or more tires), , ,109,1.0,32 AVE&&WHITESTONE EXPY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001914,294637230,queens,I,1.0,SEDN,Passenger vehicle,13,Passing or lane usage improper                                                  ,109,2.0,154 ST&&35 AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001914,294637230,queens,I,2.0,SUBN,Sport utility / station wagon, , ,109,2.0,154 ST&&35 AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001914,294637230,queens,I,3.0,SUBN,Sport utility / station wagon, , ,109,2.0,154 ST&&35 AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001354,294637232,queens,I,1.0,SUBN,Sport utility / station wagon,19,Unsafe speed                                                                    ,110,1.0,BRITTON AVE&&ELBERTSON ST,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001354,294637232,queens,I,2.0,SUBN,Sport utility / station wagon, , ,110,1.0,BRITTON AVE&&ELBERTSON ST,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001354,294637232,queens,I,3.0,SUBN,Sport utility / station wagon, , ,110,1.0,BRITTON AVE&&ELBERTSON ST,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001357,294637234,queens,I,1.0,TAXI,Taxi vehicle, , ,110,1.0,72 ST&&ROOSEVELT AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001357,294637234,queens,I,2.0,MCY,Motorcycle,04,Driver inattention/distraction                                                  ,110,1.0,72 ST&&ROOSEVELT AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024110001357,294637234,queens,I,3.0,SUBN,Sport utility / station wagon, , ,110,1.0,72 ST&&ROOSEVELT AVE,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000816,294637235,queens,I,1.0,SUBN,Sport utility / station wagon,08,Fell asleep                                                                     ,112,4.0,QUEENS BOULEVARD&&UNION TURNPIKE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000816,294637235,queens,I,2.0,LCOM,Large com veh(6 or more tires), , ,112,4.0,QUEENS BOULEVARD&&UNION TURNPIKE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000827,294637237,queens,I,1.0,SUBN,Sport utility / station wagon, , ,112,1.0,70 RD&&AUSTIN ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000827,294637237,queens,I,2.0,AMBU,Ambulance,04,Driver inattention/distraction                                                  ,112,1.0,70 RD&&AUSTIN ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000828,294637238,queens,I,1.0,SUBN,Sport utility / station wagon, , ,112,1.0,110 ST&&67 RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000828,294637238,queens,I,2.0,SEDN,Passenger vehicle,04,Driver inattention/distraction                                                  ,112,1.0,110 ST&&67 RD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000829,294637239,queens,I,1.0,SUBN,Sport utility / station wagon, , ,112,1.0,65 DR&&DIETERLE CRES,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000829,294637239,queens,I,2.0,,,09,Following too closely                                                           ,112,1.0,65 DR&&DIETERLE CRES,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024100000338,294639223,queens,I,1.0,SEDN,Passenger vehicle,04,Driver inattention/distraction                                                  ,100,1.0,BEACH 62 ST&&THURSBY AVE,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024100000338,294639223,queens,I,2.0,SEDN,Passenger vehicle, , ,100,1.0,BEACH 62 ST&&THURSBY AVE,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024100000338,294639223,queens,I,3.0,SEDN,Passenger vehicle, , ,100,1.0,BEACH 62 ST&&THURSBY AVE,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024100000339,294639224,queens,I,1.0,SEDN,Passenger vehicle, , ,100,1.0,BEACH 98 ST&&ROCKAWAY BEACH BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024100000339,294639224,queens,I,2.0,SUBN,Sport utility / station wagon,04,Driver inattention/distraction                                                  ,100,1.0,BEACH 98 ST&&ROCKAWAY BEACH BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024108001363,294639227,queens,I,1.0,SUBN,Sport utility / station wagon, , ,108,1.0,50 ST&&55 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024106001218,294641333,queens,I,1.0,SEDN,Passenger vehicle, , ,106,2.0,ROCKAWAY BLVD&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024106001218,294641333,queens,I,2.0,SUBN,Sport utility / station wagon,04,Driver inattention/distraction                                                  ,106,2.0,ROCKAWAY BLVD&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024108001354,294644400,queens,I,1.0,PICK,Pick-up truck,04,Driver inattention/distraction                                                  ,108,1.0,23 STREET&&QUEENS PLAZA SOUTH,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024108001354,294644400,queens,I,2.0,BUS,Bus, , ,108,1.0,23 STREET&&QUEENS PLAZA SOUTH,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024108001354,294644400,queens,I,3.0,SEDN,Passenger vehicle, , ,108,1.0,23 STREET&&QUEENS PLAZA SOUTH,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024108001368,294644401,queens,I,1.0,MCY,Motorcycle, , ,108,1.0,11 ST&&44 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024108001368,294644401,queens,I,2.0,,,07,Failure to yield right-of-way                                                   ,108,1.0,11 ST&&44 AVE,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024103001176,294647858,queens,I,1.0,SEDN,Passenger vehicle,17,Traffic control disregarded                                                     ,103,2.0,107 AVE&&SUTPHIN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024103001176,294647858,queens,I,2.0,BIKE,Bicycle, , ,103,2.0,107 AVE&&SUTPHIN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024103001181,294647859,queens,I,1.0,SUBN,Sport utility / station wagon, , ,103,1.0,95 AVE&&LIVERPOOL ST,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024103001181,294647859,queens,I,2.0,BIKE,Bicycle,07,Failure to yield right-of-way                                                   ,103,1.0,95 AVE&&LIVERPOOL ST,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024103001186,294647860,queens,I,1.0,SEDN,Passenger vehicle, , ,103,1.0,107 AVE&&WALTHAM ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024103001186,294647860,queens,I,2.0,SEDN,Passenger vehicle, , ,103,1.0,107 AVE&&WALTHAM ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001909,294647863,queens,I,1.0,SUBN,Sport utility / station wagon, , ,109,1.0,148 ST&&35 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001909,294647863,queens,I,2.0,SCOM,Small com veh(4 tires),13,Passing or lane usage improper                                                  ,109,1.0,148 ST&&35 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001916,294647864,queens,I,1.0,SUBN,Sport utility / station wagon,07,Failure to yield right-of-way                                                   ,109,1.0,147 ST&&ELM AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2024109001917,294647865,queens,I,1.0,MCY,Motorcycle,05,Driver inexperience                                                             ,109,1.0,132 ST&&20 AVE,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001917,294647865,queens,I,2.0,SUBN,Sport utility / station wagon, , ,109,1.0,132 ST&&20 AVE,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001917,294647865,queens,I,3.0,SEDN,Passenger vehicle, , ,109,1.0,132 ST&&20 AVE,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024109001918,294647866,queens,I,1.0,SEDN,Passenger vehicle, , ,109,1.0,23 AVE&&COLLEGE POINT BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001918,294647866,queens,I,2.0,LCOM,Large com veh(6 or more tires), , ,109,1.0,23 AVE&&COLLEGE POINT BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001919,294647867,queens,I,1.0,LCOM,Large com veh(6 or more tires), , ,109,1.0,45 AVE&&KISSENA BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024109001919,294647867,queens,I,2.0,SUBN,Sport utility / station wagon,07,Failure to yield right-of-way                                                   ,109,1.0,45 AVE&&KISSENA BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001128,294650292,queens,I,1.0,SUBN,Sport utility / station wagon, , ,102,3.0,HILLSIDE AVE&&VAN WYCK EXPY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001128,294650292,queens,I,2.0,LCOM,Large com veh(6 or more tires), , ,102,3.0,HILLSIDE AVE&&VAN WYCK EXPY,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001129,294650293,queens,I,1.0,SUBN,Sport utility / station wagon, , ,102,1.0,78 ST&&87 RD,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001129,294650293,queens,I,2.0,SUBN,Sport utility / station wagon, , ,102,1.0,78 ST&&87 RD,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001129,294650293,queens,I,3.0,SUBN,Sport utility / station wagon,29,Passing too closely                                                             ,102,1.0,78 ST&&87 RD,3.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001131,294650295,queens,I,1.0,LCOM,Large com veh(6 or more tires), , ,102,1.0,91 AVE&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001131,294650295,queens,I,2.0,SEDN,Passenger vehicle,20,Unsafe lane changing                                                            ,102,1.0,91 AVE&&WOODHAVEN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024102001133,294650297,queens,I,1.0,TAXI,Taxi vehicle, , ,102,1.0,115 ST&&ATLANTIC AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001133,294650297,queens,I,2.0,,,04,Driver inattention/distraction                                                  ,102,1.0,115 ST&&ATLANTIC AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001134,294650298,queens,I,1.0,SUBN,Sport utility / station wagon, , ,102,1.0,114 ST&&MYRTLE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001134,294650298,queens,I,2.0,SUBN,Sport utility / station wagon,07,Failure to yield right-of-way                                                   ,102,1.0,114 ST&&MYRTLE AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001136,294650300,queens,I,1.0,SUBN,Sport utility / station wagon, , ,102,2.0,101 AVE&&WOODHAVEN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024102001136,294650300,queens,I,2.0,BUS,Bus, , ,102,2.0,101 AVE&&WOODHAVEN BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024105001948,294650305,queens,I,1.0,SUBN,Sport utility / station wagon, , ,105,1.0,218 ST&&JAMAICA AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024105001948,294650305,queens,I,2.0,BUS,Bus, , ,105,1.0,218 ST&&JAMAICA AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000830,294650306,queens,I,1.0,PICK,Pick-up truck, , ,112,1.0,69 AVE&&FLEET ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024112000830,294650306,queens,I,2.0,,,29,Passing too closely                                                             ,112,1.0,69 AVE&&FLEET ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001666,294650307,queens,I,1.0,SUBN,Sport utility / station wagon, , ,114,1.0,28 RD&&33 ST,2.0,7.0,0.0,2.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001666,294650307,queens,I,2.0,SUBN,Sport utility / station wagon,17,Traffic control disregarded                                                     ,114,1.0,28 RD&&33 ST,2.0,7.0,0.0,2.0,7.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001697,294650308,queens,I,1.0,SEDN,Passenger vehicle,29,Passing too closely                                                             ,114,2.0,37 ST&&ASTORIA BLVD N,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001697,294650308,queens,I,2.0,TAXI,Taxi vehicle,18,Turning improperly                                                              ,114,2.0,37 ST&&ASTORIA BLVD N,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024115001422,294650309,queens,I,1.0,SEDN,Passenger vehicle, , ,115,1.0,ASTORIA BLVD&&DITMARS BLVD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024111001228,294653558,queens,I,1.0,SUBN,Sport utility / station wagon,29,Passing too closely                                                             ,111,1.0,ALAMEDA AVE&&NORTHERN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024111001228,294653558,queens,I,2.0,BIKE,Bicycle,09,Following too closely                                                           ,111,1.0,ALAMEDA AVE&&NORTHERN BLVD,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
2024113001216,294653559,queens,I,1.0,SEDN,Passenger vehicle, , ,113,1.0,BAISLEY BLVD&&ROCKAWAY BLVD,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024113001216,294653559,queens,I,2.0,SEDN,Passenger vehicle,17,Traffic control disregarded                                                     ,113,1.0,BAISLEY BLVD&&ROCKAWAY BLVD,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001704,294653562,queens,I,1.0,,,18,Turning improperly                                                              ,114,1.0,28 ST&&41 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001704,294653562,queens,I,2.0,SEDN,Passenger vehicle, , ,114,1.0,28 ST&&41 AVE,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001707,294653563,queens,I,1.0,SEDN,Passenger vehicle, , ,114,1.0,25 AVE&&48 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001707,294653563,queens,I,2.0,,,13,Passing or lane usage improper                                                  ,114,1.0,25 AVE&&48 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024114001708,294653564,queens,I,1.0,SUBN,Sport utility / station wagon,04,Driver inattention/distraction                                                  ,114,1.0,34 AVE&&STEINWAY ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024114001708,294653564,queens,I,2.0,BUS,Bus, , ,114,1.0,34 AVE&&STEINWAY ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024107001429,294656843,queens,I,1.0,SEDN,Passenger vehicle, , ,107,1.0,79 AVE&&PARSONS BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024107001447,294656845,queens,I,1.0,SUBN,Sport utility / station wagon,04,Driver inattention/distraction                                                  ,107,1.0,188 STREET&&GRAND CENTRAL PARKWAY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024107001447,294656845,queens,I,2.0,SUBN,Sport utility / station wagon,04,Driver inattention/distraction                                                  ,107,1.0,188 STREET&&GRAND CENTRAL PARKWAY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024107001449,294656847,queens,I,1.0,SEDN,Passenger vehicle, , ,107,1.0,HILLSIDE AVE&&QUEENS BLVD,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024115001451,294656849,queens,I,1.0,SEDN,Passenger vehicle, , ,115,1.0,32 AVE&&87 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024115001451,294656849,queens,I,2.0,SEDN,Passenger vehicle, , ,115,1.0,32 AVE&&87 ST,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024115001459,294656850,queens,I,1.0,SEDN,Passenger vehicle, , ,115,1.0,101 ST&&34 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024115001459,294656850,queens,I,2.0,SEDN,Passenger vehicle,04,Driver inattention/distraction                                                  ,115,1.0,101 ST&&34 AVE,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024101000500,294660351,queens,I,1.0,SEDN,Passenger vehicle,04,Driver inattention/distraction                                                  ,101,1.0,BEACH 21 ST&&CORNAGA AVE,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2024103001187,294660352,queens,I,1.0,SEDN,Passenger vehicle,19,Unsafe speed                                                                    ,103,1.0,109 AVE&&175 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024103001187,294660352,queens,I,2.0,,,17,Traffic control disregarded                                                     ,103,1.0,109 AVE&&175 ST,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024105001971,294660353,queens,I,1.0,SUBN,Sport utility / station wagon, , ,105,1.0,87 AVE&&LITTLE NECK PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024105001971,294660353,queens,I,2.0,BUS,Bus,04,Driver inattention/distraction                                                  ,105,1.0,87 AVE&&LITTLE NECK PKWY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024113001199,294660354,queens,I,1.0,SEDN,Passenger vehicle,04,Driver inattention/distraction                                                  ,113,1.0,BRINKERHOFF AVE&&FARMERS BLVD,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024113001199,294660354,queens,I,2.0,SEDN,Passenger vehicle, , ,113,1.0,BRINKERHOFF AVE&&FARMERS BLVD,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024113001199,294660354,queens,I,3.0,SEDN,Passenger vehicle, , ,113,1.0,BRINKERHOFF AVE&&FARMERS BLVD,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024113001206,294660356,queens,I,1.0,SEDN,Passenger vehicle,18,Turning improperly                                                              ,113,1.0,143 ST&&FOCH BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2024113001206,294660356,queens,I,2.0,SEDN,Passenger vehicle,19,Unsafe speed                                                                    ,113,1.0,143 ST&&FOCH BLVD,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
